04.09.2023 16:26:42.820 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(md5)] under md5; prior registration was null
04.09.2023 16:26:42.820 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(initcap)] under initcap; prior registration was null
04.09.2023 16:26:42.820 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(substr)] under substr; prior registration was null
04.09.2023 16:26:42.820 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(substr)] under substring; prior registration was NamedSqmFunctionTemplate(substring)
04.09.2023 16:26:42.820 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(translate)] under translate; prior registration was null
04.09.2023 16:26:42.820 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(to_number)] under to_number; prior registration was null
04.09.2023 16:26:42.820 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(to_char)] under to_char; prior registration was null
04.09.2023 16:26:42.820 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(to_date)] under to_date; prior registration was null
04.09.2023 16:26:42.820 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(to_timestamp)] under to_timestamp; prior registration was null
04.09.2023 16:26:42.821 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.ConcatPipeFunction@dd77e0d] under concat; prior registration was NamedSqmFunctionTemplate(concat)
04.09.2023 16:26:42.821 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(localtime)] under localtime; prior registration was null
04.09.2023 16:26:42.821 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(localtimestamp)] under localtimestamp; prior registration was null
04.09.2023 16:26:42.821 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(localtime)] under local_time; prior registration was org.hibernate.dialect.function.CurrentFunction@6b576ff8
04.09.2023 16:26:42.821 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(localtimestamp)] under local_datetime; prior registration was org.hibernate.dialect.function.CurrentFunction@25e8a111
04.09.2023 16:26:42.822 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.LengthFunction@5ac7550a] under character_length; prior registration was NamedSqmFunctionTemplate(character_length)
04.09.2023 16:26:42.822 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registering alternate key : length -> character_length
04.09.2023 16:26:42.822 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.LengthFunction@44dcc0e4] under bit_length; prior registration was null
04.09.2023 16:26:42.822 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.LengthFunction@2114eb1a] under octet_length; prior registration was null
04.09.2023 16:26:42.822 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(ascii)] under ascii; prior registration was null
04.09.2023 16:26:42.822 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(chr)] under chr; prior registration was null
04.09.2023 16:26:42.822 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registering alternate key : char -> chr
04.09.2023 16:26:42.822 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@7e514482] under position; prior registration was org.hibernate.dialect.function.LocatePositionEmulation@4e31b64d
04.09.2023 16:26:42.822 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@1e5e3147] under bitand; prior registration was null
04.09.2023 16:26:42.822 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@3c271988] under bitor; prior registration was null
04.09.2023 16:26:42.822 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@3aed692d] under bitxor; prior registration was null
04.09.2023 16:26:42.822 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@4eec5fa6] under bitnot; prior registration was null
04.09.2023 16:26:42.822 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(bit_and)] under bit_and; prior registration was null
04.09.2023 16:26:42.822 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(bit_or)] under bit_or; prior registration was null
04.09.2023 16:26:42.823 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(bool_and)] under bool_and; prior registration was null
04.09.2023 16:26:42.823 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registering alternate key : every -> bool_and
04.09.2023 16:26:42.823 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(bool_or)] under bool_or; prior registration was null
04.09.2023 16:26:42.823 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registering alternate key : any -> bool_or
04.09.2023 16:26:42.823 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@21579b35] under median; prior registration was null
04.09.2023 16:26:42.823 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(stddev)] under stddev; prior registration was null
04.09.2023 16:26:42.823 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(stddev_pop)] under stddev_pop; prior registration was null
04.09.2023 16:26:42.823 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(stddev_samp)] under stddev_samp; prior registration was null
04.09.2023 16:26:42.823 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(variance)] under variance; prior registration was null
04.09.2023 16:26:42.823 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(var_pop)] under var_pop; prior registration was null
04.09.2023 16:26:42.823 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(var_samp)] under var_samp; prior registration was null
04.09.2023 16:26:42.823 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(covar_pop)] under covar_pop; prior registration was null
04.09.2023 16:26:42.823 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(covar_samp)] under covar_samp; prior registration was null
04.09.2023 16:26:42.823 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(corr)] under corr; prior registration was null
04.09.2023 16:26:42.824 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(regr_avgx)] under regr_avgx; prior registration was null
04.09.2023 16:26:42.824 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(regr_avgy)] under regr_avgy; prior registration was null
04.09.2023 16:26:42.824 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(regr_count)] under regr_count; prior registration was null
04.09.2023 16:26:42.824 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(regr_intercept)] under regr_intercept; prior registration was null
04.09.2023 16:26:42.824 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(regr_r2)] under regr_r2; prior registration was null
04.09.2023 16:26:42.824 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(regr_slope)] under regr_slope; prior registration was null
04.09.2023 16:26:42.824 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(regr_sxx)] under regr_sxx; prior registration was null
04.09.2023 16:26:42.824 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(regr_sxy)] under regr_sxy; prior registration was null
04.09.2023 16:26:42.824 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(regr_syy)] under regr_syy; prior registration was null
04.09.2023 16:26:42.824 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@74cd8c55] under insert; prior registration was null
04.09.2023 16:26:42.825 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.MultipatternSqmFunctionDescriptor@3966c679] under overlay; prior registration was org.hibernate.dialect.function.InsertSubstringOverlayEmulation@7b7b1448
04.09.2023 16:26:42.825 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(soundex)] under soundex; prior registration was null
04.09.2023 16:26:42.825 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.MultipatternSqmFunctionDescriptor@66a99584] under locate; prior registration was NamedSqmFunctionTemplate(locate)
04.09.2023 16:26:42.825 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(row_number)] under row_number; prior registration was null
04.09.2023 16:26:42.826 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(lag)] under lag; prior registration was null
04.09.2023 16:26:42.826 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(lead)] under lead; prior registration was null
04.09.2023 16:26:42.826 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(first_value)] under first_value; prior registration was null
04.09.2023 16:26:42.826 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(last_value)] under last_value; prior registration was null
04.09.2023 16:26:42.826 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(nth_value)] under nth_value; prior registration was null
04.09.2023 16:26:42.827 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.ListaggStringAggEmulation@7f5ecada] under listagg; prior registration was null
04.09.2023 16:26:42.827 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(make_date)] under make_date; prior registration was null
04.09.2023 16:26:42.827 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(make_time)] under make_time; prior registration was null
04.09.2023 16:26:42.827 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(make_timestamp)] under make_timestamp; prior registration was null
04.09.2023 16:26:42.827 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(make_timestamptz)] under make_timestamptz; prior registration was null
04.09.2023 16:26:42.828 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.InverseDistributionFunction@5d04fbb7] under mode; prior registration was null
04.09.2023 16:26:42.828 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.InverseDistributionFunction@da67c46] under percentile_cont; prior registration was null
04.09.2023 16:26:42.828 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.InverseDistributionFunction@5c7e55a4] under percentile_disc; prior registration was null
04.09.2023 16:26:42.829 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.HypotheticalSetFunction@6d0a4a22] under rank; prior registration was null
04.09.2023 16:26:42.829 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.HypotheticalSetFunction@1999e1f5] under dense_rank; prior registration was null
04.09.2023 16:26:42.829 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.HypotheticalSetFunction@b1fa523] under percent_rank; prior registration was null
04.09.2023 16:26:42.829 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.HypotheticalSetFunction@77307b51] under cume_dist; prior registration was null
04.09.2023 16:26:42.830 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.PostgreSQLMinMaxFunction@1cca2e9d] under min; prior registration was NamedSqmFunctionTemplate(min)
04.09.2023 16:26:42.830 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.PostgreSQLMinMaxFunction@77d3c3d7] under max; prior registration was NamedSqmFunctionTemplate(max)
04.09.2023 16:26:42.830 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.PostgreSQLTruncRoundFunction@21f479cd] under round; prior registration was NamedSqmFunctionTemplate(round)
04.09.2023 16:26:42.832 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.PostgreSQLTruncFunction@5a654e05] under trunc; prior registration was null
04.09.2023 16:26:42.832 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registering alternate key : truncate -> trunc
04.09.2023 16:26:42.832 [main] DEBUG  o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@121dac1a] under date_trunc; prior registration was null
04.09.2023 16:26:42.834 [main] DEBUG  o.h.HQL_FUNCTIONS - abs(NUMERIC arg)
04.09.2023 16:26:42.834 [main] DEBUG  o.h.HQL_FUNCTIONS - Double acos(NUMERIC arg)
04.09.2023 16:26:42.834 [main] DEBUG  o.h.HQL_FUNCTIONS - Double acosh(NUMERIC arg)
04.09.2023 16:26:42.834 [main] DEBUG  o.h.HQL_FUNCTIONS - Boolean any(BOOLEAN predicate)
04.09.2023 16:26:42.835 [main] DEBUG  o.h.HQL_FUNCTIONS - Integer ascii(STRING arg)
04.09.2023 16:26:42.835 [main] DEBUG  o.h.HQL_FUNCTIONS - Double asin(NUMERIC arg)
04.09.2023 16:26:42.835 [main] DEBUG  o.h.HQL_FUNCTIONS - Double asinh(NUMERIC arg)
04.09.2023 16:26:42.835 [main] DEBUG  o.h.HQL_FUNCTIONS - Double atan(NUMERIC arg)
04.09.2023 16:26:42.835 [main] DEBUG  o.h.HQL_FUNCTIONS - Double atan2(NUMERIC arg0, NUMERIC arg1)
04.09.2023 16:26:42.835 [main] DEBUG  o.h.HQL_FUNCTIONS - Double atanh(NUMERIC arg)
04.09.2023 16:26:42.835 [main] DEBUG  o.h.HQL_FUNCTIONS - Double avg(NUMERIC arg)
04.09.2023 16:26:42.835 [main] DEBUG  o.h.HQL_FUNCTIONS - bit_and(arg)
04.09.2023 16:26:42.835 [main] DEBUG  o.h.HQL_FUNCTIONS - Integer bit_length(STRING_OR_CLOB arg)
04.09.2023 16:26:42.835 [main] DEBUG  o.h.HQL_FUNCTIONS - bit_or(arg)
04.09.2023 16:26:42.835 [main] DEBUG  o.h.HQL_FUNCTIONS - bitand(arg0, arg1)
04.09.2023 16:26:42.835 [main] DEBUG  o.h.HQL_FUNCTIONS - bitnot(arg)
04.09.2023 16:26:42.835 [main] DEBUG  o.h.HQL_FUNCTIONS - bitor(arg0, arg1)
04.09.2023 16:26:42.835 [main] DEBUG  o.h.HQL_FUNCTIONS - bitxor(arg0, arg1)
04.09.2023 16:26:42.835 [main] DEBUG  o.h.HQL_FUNCTIONS - Boolean bool_and(BOOLEAN predicate)
04.09.2023 16:26:42.835 [main] DEBUG  o.h.HQL_FUNCTIONS - Boolean bool_or(BOOLEAN predicate)
04.09.2023 16:26:42.835 [main] DEBUG  o.h.HQL_FUNCTIONS - cast(arg as Type)
04.09.2023 16:26:42.835 [main] DEBUG  o.h.HQL_FUNCTIONS - Double cbrt(NUMERIC arg)
04.09.2023 16:26:42.835 [main] DEBUG  o.h.HQL_FUNCTIONS - ceiling(NUMERIC arg)
04.09.2023 16:26:42.835 [main] DEBUG  o.h.HQL_FUNCTIONS - Character char(INTEGER arg)
04.09.2023 16:26:42.835 [main] DEBUG  o.h.HQL_FUNCTIONS - Integer character_length(STRING_OR_CLOB arg)
04.09.2023 16:26:42.835 [main] DEBUG  o.h.HQL_FUNCTIONS - Character chr(INTEGER arg)
04.09.2023 16:26:42.835 [main] DEBUG  o.h.HQL_FUNCTIONS - coalesce(arg0[, arg1[, ...]])
04.09.2023 16:26:42.835 [main] DEBUG  o.h.HQL_FUNCTIONS - String collate(STRING string as COLLATION collation)
04.09.2023 16:26:42.835 [main] DEBUG  o.h.HQL_FUNCTIONS - (STRING string0[, STRING string1[, ...]])
04.09.2023 16:26:42.836 [main] DEBUG  o.h.HQL_FUNCTIONS - Double corr(NUMERIC arg0, NUMERIC arg1)
04.09.2023 16:26:42.836 [main] DEBUG  o.h.HQL_FUNCTIONS - Double cos(NUMERIC arg)
04.09.2023 16:26:42.836 [main] DEBUG  o.h.HQL_FUNCTIONS - Double cosh(NUMERIC arg)
04.09.2023 16:26:42.836 [main] DEBUG  o.h.HQL_FUNCTIONS - Double cot(NUMERIC arg)
04.09.2023 16:26:42.836 [main] DEBUG  o.h.HQL_FUNCTIONS - Long count([distinct ]{arg|*})
04.09.2023 16:26:42.836 [main] DEBUG  o.h.HQL_FUNCTIONS - Double covar_pop(NUMERIC arg0, NUMERIC arg1)
04.09.2023 16:26:42.836 [main] DEBUG  o.h.HQL_FUNCTIONS - Double covar_samp(NUMERIC arg0, NUMERIC arg1)
04.09.2023 16:26:42.836 [main] DEBUG  o.h.HQL_FUNCTIONS - Double cume_dist([arg0[, ...]])
04.09.2023 16:26:42.836 [main] DEBUG  o.h.HQL_FUNCTIONS - Date current date
04.09.2023 16:26:42.836 [main] DEBUG  o.h.HQL_FUNCTIONS - Time current time
04.09.2023 16:26:42.836 [main] DEBUG  o.h.HQL_FUNCTIONS - Timestamp current timestamp
04.09.2023 16:26:42.836 [main] DEBUG  o.h.HQL_FUNCTIONS - Date current_date
04.09.2023 16:26:42.836 [main] DEBUG  o.h.HQL_FUNCTIONS - Instant current_instant
04.09.2023 16:26:42.836 [main] DEBUG  o.h.HQL_FUNCTIONS - Time current_time
04.09.2023 16:26:42.836 [main] DEBUG  o.h.HQL_FUNCTIONS - Timestamp current_timestamp
04.09.2023 16:26:42.836 [main] DEBUG  o.h.HQL_FUNCTIONS - date_trunc(STRING field, TEMPORAL datetime)
04.09.2023 16:26:42.836 [main] DEBUG  o.h.HQL_FUNCTIONS - dateadd(TEMPORAL_UNIT field, INTEGER magnitude, TEMPORAL datetime)
04.09.2023 16:26:42.836 [main] DEBUG  o.h.HQL_FUNCTIONS - basicType@14(java.lang.Long,-5)|basicType@17(java.lang.Double,8) datediff(TEMPORAL_UNIT field, TEMPORAL start, TEMPORAL end)
04.09.2023 16:26:42.836 [main] DEBUG  o.h.HQL_FUNCTIONS - Double degrees(NUMERIC arg)
04.09.2023 16:26:42.836 [main] DEBUG  o.h.HQL_FUNCTIONS - Long dense_rank([arg0[, ...]])
04.09.2023 16:26:42.836 [main] DEBUG  o.h.HQL_FUNCTIONS - Boolean every(BOOLEAN predicate)
04.09.2023 16:26:42.836 [main] DEBUG  o.h.HQL_FUNCTIONS - Double exp(NUMERIC arg)
04.09.2023 16:26:42.836 [main] DEBUG  o.h.HQL_FUNCTIONS - extract(TEMPORAL_UNIT field from TEMPORAL arg)
04.09.2023 16:26:42.836 [main] DEBUG  o.h.HQL_FUNCTIONS - first_valueANY value
04.09.2023 16:26:42.836 [main] DEBUG  o.h.HQL_FUNCTIONS - floor(NUMERIC arg)
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - String format(TEMPORAL datetime as STRING pattern)
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - greatest(COMPARABLE arg0, COMPARABLE arg1[, arg2[, ...]])
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - ifnull(arg0, arg1)
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - String initcap(arg)
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - String insert(STRING string, INTEGER start, INTEGER length, STRING replacement)
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - Instant instant
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - lagANY value[, INTEGER offset[, ANY default]]
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - last_valueANY value
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - leadANY value[, INTEGER offset[, ANY default]]
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - least(COMPARABLE arg0, COMPARABLE arg1[, arg2[, ...]])
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - String left(STRING string, INTEGER length)
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - Integer length(STRING_OR_CLOB arg)
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - String listagg(STRING arg0, STRING arg1)
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - Double ln(NUMERIC arg)
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - LocalDate local date
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - LocalDateTime local datetime
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - LocalTime local time
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - LocalDate local_date
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - LocalDateTime local_datetime
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - LocalTime local_time
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - Time localtime
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - Timestamp localtimestamp
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - Integer locate(STRING pattern, STRING string[, INTEGER start])
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - Double log(NUMERIC arg0[, NUMERIC arg1])
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - Double log10(NUMERIC arg)
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - String lower(STRING string)
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - String lpad(STRING string, INTEGER length[, STRING padding])
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - String ltrim(STRING string[, STRING characters])
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - Date make_date(INTEGER arg0, INTEGER arg1, INTEGER arg2)
04.09.2023 16:26:42.837 [main] DEBUG  o.h.HQL_FUNCTIONS - Time make_time(INTEGER arg0, INTEGER arg1, INTEGER arg2)
04.09.2023 16:26:42.838 [main] DEBUG  o.h.HQL_FUNCTIONS - Timestamp make_timestamp(INTEGER arg0, INTEGER arg1, INTEGER arg2, INTEGER arg3, INTEGER arg4, INTEGER arg5)
04.09.2023 16:26:42.838 [main] DEBUG  o.h.HQL_FUNCTIONS - Timestamp make_timestamptz(INTEGER arg0, INTEGER arg1, INTEGER arg2, INTEGER arg3, INTEGER arg4, INTEGER arg5[, INTEGER arg6])
04.09.2023 16:26:42.838 [main] DEBUG  o.h.HQL_FUNCTIONS - max(COMPARABLE arg)
04.09.2023 16:26:42.838 [main] DEBUG  o.h.HQL_FUNCTIONS - String md5(arg)
04.09.2023 16:26:42.838 [main] DEBUG  o.h.HQL_FUNCTIONS - Double median(NUMERIC arg)
04.09.2023 16:26:42.838 [main] DEBUG  o.h.HQL_FUNCTIONS - min(COMPARABLE arg)
04.09.2023 16:26:42.838 [main] DEBUG  o.h.HQL_FUNCTIONS - Integer mod(INTEGER arg0, INTEGER arg1)
04.09.2023 16:26:42.838 [main] DEBUG  o.h.HQL_FUNCTIONS - mode()
04.09.2023 16:26:42.838 [main] DEBUG  o.h.HQL_FUNCTIONS - nth_valueANY value, INTEGER nth
04.09.2023 16:26:42.838 [main] DEBUG  o.h.HQL_FUNCTIONS - nullif(arg0, arg1)
04.09.2023 16:26:42.838 [main] DEBUG  o.h.HQL_FUNCTIONS - Integer octet_length(STRING_OR_CLOB arg)
04.09.2023 16:26:42.838 [main] DEBUG  o.h.HQL_FUNCTIONS - OffsetDateTime offset datetime
04.09.2023 16:26:42.838 [main] DEBUG  o.h.HQL_FUNCTIONS - OffsetDateTime offset_datetime
04.09.2023 16:26:42.838 [main] DEBUG  o.h.HQL_FUNCTIONS - String overlay(string placing replacement from start[ for length])
04.09.2023 16:26:42.838 [main] DEBUG  o.h.HQL_FUNCTIONS - String pad(STRING string with INTEGER length {leading|trailing}[ STRING character])
04.09.2023 16:26:42.838 [main] DEBUG  o.h.HQL_FUNCTIONS - Double percent_rank([arg0[, ...]])
04.09.2023 16:26:42.838 [main] DEBUG  o.h.HQL_FUNCTIONS - percentile_cont(NUMERIC arg)
04.09.2023 16:26:42.838 [main] DEBUG  o.h.HQL_FUNCTIONS - percentile_disc(NUMERIC arg)
